citing,cited
2022.findings-acl.311,2020.acl-main.703
2022.findings-acl.311,P18-2023
2022.findings-acl.311,D18-1260
2022.findings-acl.311,D18-1179
2022.findings-acl.311,P19-1487
2022.findings-acl.311,2020.acl-main.704
2022.findings-acl.311,2021.findings-acl.317
2022.findings-acl.311,2021.findings-acl.113
2022.findings-acl.311,N18-1074
2022.findings-acl.311,2021.acl-long.280
2022.findings-acl.311,2021.emnlp-main.804
2022.findings-acl.311,2020.emnlp-demos.6
2022.findings-acl.311,D18-1259
2022.findings-acl.311,D19-1053
2021.findings-emnlp.86,N19-1423
2021.findings-emnlp.86,2021.naacl-main.426
2021.findings-emnlp.86,2020.acl-main.740
2021.findings-emnlp.86,D16-1264
2021.findings-emnlp.86,N18-1101
2021.findings-emnlp.86,2020.emnlp-main.66
2021.emnlp-main.808,N16-1082
2021.emnlp-main.808,2020.findings-emnlp.90
2021.acl-srw.27,D18-1269
2021.acl-srw.27,D16-1100
2021.naacl-main.443,P18-1130
2021.naacl-main.443,D17-1175
2021.findings-emnlp.179,2020.emnlp-main.751
2021.findings-emnlp.179,W17-4705
2021.findings-emnlp.179,2020.emnlp-main.506
2021.findings-emnlp.179,2020.findings-emnlp.329
2021.findings-emnlp.179,N19-1423
2021.findings-emnlp.179,2020.findings-emnlp.322
2021.findings-emnlp.179,2021.naacl-main.114
2021.findings-emnlp.179,D15-1013
2021.findings-emnlp.179,2020.acl-main.761
2021.findings-emnlp.179,D17-1215
2021.findings-emnlp.179,2020.emnlp-main.750
2021.findings-emnlp.179,2021.acl-short.135
2021.findings-emnlp.179,2020.acl-main.447
2021.findings-emnlp.179,D18-1151
2021.findings-emnlp.179,2021.naacl-main.383
2021.findings-emnlp.179,P19-1502
2021.findings-emnlp.179,2020.acl-main.450
2021.findings-emnlp.179,P18-1042
2021.findings-emnlp.179,N18-1101
2021.findings-emnlp.179,2020.findings-emnlp.203
2021.acl-srw.25,W19-5930
2021.acl-srw.25,2020.emnlp-main.683
2021.acl-srw.25,N19-1423
2021.acl-srw.25,W16-2524
2021.acl-srw.25,N19-1188
2021.acl-srw.25,N18-1029
2021.acl-srw.25,P19-1568
2021.acl-srw.25,2020.acl-main.423
2021.acl-srw.25,P19-1569
2021.acl-srw.25,D18-1151
2021.acl-srw.25,S15-2049
2021.acl-srw.25,D17-1041
2021.acl-srw.25,D17-1120
2021.acl-srw.25,P19-1618
2021.acl-srw.25,W18-5423
2021.acl-srw.25,P14-1074
2022.naacl-main.393,2020.emnlp-main.195
2022.naacl-main.393,N18-1104
2022.naacl-main.393,2021.findings-acl.339
2022.naacl-main.393,P17-1014
2022.naacl-main.393,2020.acl-main.167
2022.iwslt-1.9,N19-1202
2022.iwslt-1.9,2021.findings-acl.195
2022.iwslt-1.9,2020.acl-demos.34
2022.iwslt-1.9,N19-4009
2022.iwslt-1.9,2021.emnlp-main.127
2022.iwslt-1.9,2021.acl-long.328
2022.iwslt-1.9,2020.acl-main.344
2022.iwslt-1.9,2021.acl-demo.7
2021.emnlp-main.519,D19-5602
2021.emnlp-main.519,D19-5816
2021.emnlp-main.519,N19-1240
2021.emnlp-main.519,N19-1423
2021.emnlp-main.519,N19-1423
2021.emnlp-main.519,P19-1259
2021.emnlp-main.519,P19-1102
2021.emnlp-main.519,2020.acl-main.457
2021.emnlp-main.519,2020.acl-main.230
2021.emnlp-main.519,2020.emnlp-main.50
2021.emnlp-main.519,2020.acl-main.713
2021.emnlp-main.519,P19-1500
2021.emnlp-main.519,P14-5010
2021.emnlp-main.519,K18-1023
2021.emnlp-main.519,D19-1642
2021.emnlp-main.519,N15-1119
2021.emnlp-main.519,P17-1178
2021.emnlp-main.519,D19-5403
2021.emnlp-main.519,2020.acl-main.553
2021.emnlp-main.519,N16-1008
2021.emnlp-main.519,K17-1045
2021.emnlp-main.519,P19-1628
2021.acl-srw.29,N19-1423
2021.acl-srw.29,2020.acl-main.479
K19-2008,P17-2096
K19-2008,N19-1423
K19-2008,P14-1134
K19-2008,N19-1340
K19-2008,P18-1192
K19-2008,P17-1104
K19-2008,P18-1035
K19-2008,D18-1321
K19-2008,D18-1262
K19-2008,K18-2006
K19-2008,S14-2056
K19-2008,D14-1162
K19-2008,D16-1246
K19-2008,K18-2020
K19-2008,K17-3020
K19-2008,K18-2007
K19-2008,P19-1298
K19-2008,P19-1154
K19-2008,P19-1230
2021.acl-short.14,2020.acl-main.747
2021.acl-short.14,N19-1423
2021.acl-short.14,W17-4602
2021.acl-short.14,2020.emnlp-demos.6
2022.acl-long.390,K16-1002
2022.acl-long.390,W17-4746
2022.acl-long.390,W18-6438
2022.acl-long.390,2020.emnlp-main.184
2022.acl-long.390,N19-1422
2022.acl-long.390,W16-2359
2022.acl-long.390,D17-1105
2022.acl-long.390,P17-1175
2022.acl-long.390,P19-1642
2022.acl-long.390,D17-1095
2022.acl-long.390,N19-1423
2022.acl-long.390,W16-3210
2022.acl-long.390,D17-1146
2022.acl-long.390,W18-6441
2022.acl-long.390,P16-1227
2022.acl-long.390,W16-2360
2022.acl-long.390,P19-1653
2022.acl-long.390,2021.findings-emnlp.29
2022.acl-long.390,P17-2031
2022.acl-long.390,2020.coling-main.380
2022.acl-long.390,N19-4009
2022.acl-long.390,W18-6319
2022.acl-long.390,P16-1162
2022.acl-long.390,2021.acl-long.480
2022.acl-long.390,2020.acl-main.400
2022.acl-long.390,2020.acl-main.273
2022.acl-long.390,P19-1426
2022.acl-long.390,D18-1400
2021.findings-acl.356,D14-1179
2021.findings-acl.356,P19-1525
2021.findings-acl.356,P17-1085
2021.findings-acl.356,P14-1038
2021.findings-acl.356,D14-1198
2021.findings-acl.356,2020.acl-main.713
2021.findings-acl.356,D14-1162
2021.findings-acl.356,D17-1182
2021.findings-acl.356,D19-1392
2021.naacl-industry.12,N19-1121
2021.naacl-industry.12,P17-1042
2021.naacl-industry.12,D18-1399
2021.naacl-industry.12,P17-1176
2021.naacl-industry.12,D18-1045
2021.naacl-industry.12,D16-1026
2021.naacl-industry.12,N18-1032
2021.naacl-industry.12,D18-1549
2021.naacl-industry.12,P18-1006
2021.naacl-industry.12,P16-1009
2021.naacl-industry.12,N19-1120
2021.emnlp-main.815,2020.emnlp-main.436
2021.emnlp-main.815,P14-2082
2021.emnlp-main.815,N19-1423
2021.emnlp-main.815,P19-1433
2021.emnlp-main.815,D19-1041
2021.emnlp-main.815,D18-1155
2021.emnlp-main.815,P18-1049
2021.emnlp-main.815,D17-1108
2021.emnlp-main.815,P18-1212
2021.emnlp-main.815,D19-1642
2021.emnlp-main.815,P18-1122
2021.emnlp-main.815,D19-1214
2021.emnlp-main.815,2020.emnlp-main.51
2021.emnlp-main.815,2021.naacl-demos.16
2021.emnlp-main.815,2021.naacl-main.6
2021.emnlp-main.815,P16-1147
2021.findings-emnlp.188,P18-1152
2021.findings-emnlp.188,W19-8627
2021.findings-emnlp.188,P18-1139
2021.findings-emnlp.188,2020.findings-emnlp.219
2021.findings-emnlp.188,D14-1162
2021.findings-emnlp.188,P19-1534
2021.findings-emnlp.188,P17-1099
2021.findings-emnlp.188,N19-1170
2021.findings-emnlp.188,2020.acl-main.222
2021.findings-emnlp.188,2020.findings-emnlp.396
2021.findings-emnlp.188,D15-1199
2021.findings-emnlp.188,2021.naacl-main.276
2021.findings-emnlp.188,2020.acl-demos.30
2020.findings-emnlp.438,D19-1378
2020.findings-emnlp.438,P19-1441
2021.findings-emnlp.261,S17-2001
2021.findings-emnlp.261,N19-1423
2021.findings-emnlp.261,2021.findings-acl.438
2021.findings-emnlp.261,D19-1006
2021.findings-emnlp.261,N19-1061
2021.findings-emnlp.261,2020.acl-main.177
2021.findings-emnlp.261,N19-1419
2021.findings-emnlp.261,2020.emnlp-main.733
2021.findings-emnlp.261,N19-1112
2021.findings-emnlp.261,2020.blackboxnlp-1.4
2021.findings-emnlp.261,2020.emnlp-main.552
2021.findings-emnlp.261,2020.blackboxnlp-1.7
2021.findings-emnlp.261,D14-1162
2021.findings-emnlp.261,W19-4302
2021.findings-emnlp.261,2021.acl-short.73
2021.findings-emnlp.261,D19-1410
2021.findings-emnlp.261,P19-1452
2021.findings-emnlp.261,2020.acl-main.383
2021.findings-emnlp.261,2021.findings-acl.201
2021.findings-emnlp.261,2020.findings-emnlp.46
2021.findings-emnlp.261,2021.naacl-main.401
2021.findings-emnlp.8,P17-1038
2021.findings-emnlp.8,P15-1017
2021.findings-emnlp.8,P18-1201
2021.findings-emnlp.8,2020.acl-main.230
2021.findings-emnlp.8,2021.naacl-main.69
2021.findings-emnlp.8,2020.acl-main.713
2021.findings-emnlp.8,2020.emnlp-main.128
2021.findings-emnlp.8,D19-1068
2021.findings-emnlp.8,N16-1034
2021.findings-emnlp.8,D19-1584
2021.findings-emnlp.8,P18-4009
2021.findings-emnlp.8,2021.naacl-main.4
2022.acl-long.89,P17-1042
2022.acl-long.89,2020.acl-main.658
2022.acl-long.89,P19-1642
2022.acl-long.89,P16-1185
2022.acl-long.89,D14-1179
2022.acl-long.89,N19-1423
2022.acl-long.89,W19-4315
2022.acl-long.89,W17-4718
2022.acl-long.89,W16-3210
2022.acl-long.89,W18-2703
2022.acl-long.89,D19-1437
2022.acl-long.89,N18-1202
2022.acl-long.89,W16-2323
2022.acl-long.89,P16-1009
2022.acl-long.89,2020.acl-main.694
2022.acl-long.89,2021.acl-long.355
2022.acl-long.89,P16-1008
2022.acl-long.89,2021.emnlp-main.533
2022.acl-long.89,2020.emnlp-demos.6
2022.acl-long.89,P18-1005
2022.acl-long.89,2020.emnlp-main.208
2022.acl-long.89,2020.acl-main.148
2022.acl-long.89,D16-1050
2022.acl-long.89,D16-1163
2021.findings-emnlp.199,2020.acl-main.133
2021.acl-srw.20,W18-6436
2021.acl-srw.20,D19-1149
2021.emnlp-main.122,2021.naacl-main.74
2021.emnlp-main.122,W16-2524
2021.emnlp-main.122,2021.acl-long.145
2021.emnlp-main.122,2021.acl-long.36
2021.acl-short.8,2020.acl-main.385
2020.acl-main.262,D19-1354
2021.acl-short.13,2020.acl-main.69
2021.acl-short.13,W16-6609
2021.acl-short.13,P19-1534
2021.acl-short.13,2020.emnlp-demos.6
2021.acl-short.13,2020.acl-main.237
2021.acl-short.13,W16-3608
2021.naacl-industry.15,2020.sustainlp-1.7
2021.naacl-industry.15,2020.sustainlp-1.20
2021.naacl-industry.15,2020.emnlp-main.210
2021.naacl-industry.15,2020.findings-emnlp.217
2022.findings-acl.152,N19-1423
2022.findings-acl.152,D19-1282
2022.findings-acl.152,2020.findings-emnlp.300
2022.findings-acl.152,N18-1081
2022.findings-acl.152,N19-1421
2021.findings-acl.242,D19-1387
2021.findings-acl.242,D18-1206
2020.acl-main.683,N19-1423
2020.acl-main.683,P17-2034
2021.findings-emnlp.197,P15-1039
2021.findings-emnlp.197,P16-4001
2021.findings-emnlp.197,W19-0417
2021.findings-emnlp.197,W14-3001
2021.findings-emnlp.197,2020.emnlp-main.195
2021.findings-emnlp.197,2021.naacl-main.31
2021.findings-emnlp.197,2020.coling-main.120
2021.findings-emnlp.197,2020.acl-main.747
2021.findings-emnlp.197,2020.emnlp-main.321
2021.findings-emnlp.197,N19-1423
2021.findings-emnlp.197,D19-1058
2021.findings-emnlp.197,P18-1082
2021.findings-emnlp.197,D15-1076
2021.findings-emnlp.197,N18-2078
2021.findings-emnlp.197,N19-5004
2021.findings-emnlp.197,D18-1282
2022.tacl-1.3,P17-1171
2022.tacl-1.3,2020.acl-main.708
2022.tacl-1.3,2020.emnlp-main.697
2022.tacl-1.3,2020.findings-emnlp.91
2022.tacl-1.3,2020.findings-emnlp.27
2022.tacl-1.3,P18-1033
2022.tacl-1.3,W17-3518
2022.tacl-1.3,2020.acl-main.398
2022.tacl-1.3,2021.naacl-main.270
2022.tacl-1.3,P17-1167
2022.tacl-1.3,P17-1147
2022.tacl-1.3,2021.naacl-main.393
2022.tacl-1.3,D17-1082
2022.tacl-1.3,2021.eacl-main.86
2022.tacl-1.3,2020.emnlp-main.89
2022.tacl-1.3,P15-1142
2022.tacl-1.3,2021.naacl-main.200
2022.tacl-1.3,W18-6319
2022.tacl-1.3,D16-1264
2022.tacl-1.3,2020.acl-main.704
2022.tacl-1.3,2020.emnlp-demos.6
2022.tacl-1.3,D18-1259
2022.tacl-1.3,P14-1090
2022.tacl-1.3,D18-1425
2021.findings-emnlp.201,E14-4005
2021.findings-emnlp.201,W15-0805
2021.findings-emnlp.201,D14-1182
2021.findings-emnlp.201,P19-1355
2021.findings-acl.264,D19-1167
2021.findings-acl.264,2020.acl-main.148
2022.acl-short.86,2020.acl-main.564
2022.acl-short.86,2020.acl-main.705
2022.acl-short.86,2020.emnlp-main.737
2022.acl-short.86,N19-1423
2022.acl-short.86,2020.acl-main.185
2022.acl-short.86,2021.acl-long.269
2022.acl-short.86,2020.acl-main.704
2022.acl-short.86,2021.acl-long.571
2022.acl-short.86,N18-1188
2022.findings-naacl.69,2021.acl-long.148
2022.findings-naacl.69,2021.acl-long.151
2022.findings-naacl.69,2020.acl-main.485
2022.findings-naacl.69,2021.acl-long.81
2022.findings-naacl.69,2020.acl-main.747
2022.findings-naacl.69,N19-1423
2022.findings-naacl.69,2020.emnlp-main.209
2022.findings-naacl.69,2021.gebnlp-1.11
2022.findings-naacl.69,W19-3823
2022.findings-naacl.69,2020.coling-main.446
2022.findings-naacl.69,N19-1063
2022.findings-naacl.69,2021.acl-long.416
2022.findings-naacl.69,2020.emnlp-main.154
2022.findings-naacl.69,N18-1202
2022.findings-naacl.69,2020.acl-main.240
2022.findings-naacl.69,2020.emnlp-demos.6
2022.findings-naacl.69,N18-2003
2021.findings-emnlp.158,2020.acl-main.728
2021.findings-emnlp.158,2021.findings-acl.20
2021.findings-emnlp.158,P19-1648
2021.findings-emnlp.158,N16-1014
2021.findings-emnlp.158,D19-1152
2021.findings-emnlp.158,N19-1265
2021.findings-emnlp.158,P19-1646
2021.findings-emnlp.158,D19-1014
2021.findings-emnlp.164,2020.findings-emnlp.261
2021.findings-emnlp.164,N19-1423
2021.findings-emnlp.164,2020.findings-emnlp.309
2021.findings-emnlp.164,2020.acl-demos.14
2021.findings-emnlp.164,N18-1074
P19-1126,N18-2079
P19-1126,D14-1140
P19-1126,P14-2090
P19-1126,P16-1162
2021.acl-short.15,2020.acl-main.619
2021.acl-short.15,W19-3821
2021.acl-short.15,W16-2345
2021.acl-short.15,2020.ngt-1.1
2021.acl-short.15,D19-5632
2021.acl-short.15,W17-4710
2021.acl-short.15,N19-4009
2021.acl-short.15,N18-3014
2021.acl-short.15,2020.acl-main.690
2021.acl-short.15,P16-1162
2021.acl-short.15,P19-1164
2021.acl-short.15,P18-1166
2021.acl-short.15,D18-1521
2021.acl-short.15,P19-1161
2021.findings-emnlp.5,P19-1033
2021.findings-emnlp.5,2020.acl-main.269
2021.findings-emnlp.5,2020.acl-main.392
2021.findings-emnlp.5,W19-2403
2021.findings-emnlp.5,2020.acl-main.77
2021.findings-emnlp.5,D19-1671
2021.findings-emnlp.5,2020.acl-main.331
2022.acl-long.337,D19-1371
2022.acl-long.337,2021.acl-long.248
2022.acl-long.337,2021.acl-long.558
2022.acl-long.337,P18-2058
2022.acl-long.337,2020.acl-main.703
2022.acl-long.337,2020.acl-main.519
2022.acl-long.337,2020.acl-main.713
2022.acl-long.337,2020.coling-main.78
2022.acl-long.337,2020.acl-main.575
2022.acl-long.337,D19-1005
2022.acl-long.337,D19-1585
2022.acl-long.337,2020.emnlp-main.133
2022.acl-long.337,2021.findings-acl.121
2022.acl-long.337,2021.acl-long.206
2022.acl-long.337,2021.acl-long.19
2022.acl-long.337,2020.acl-main.622
2022.acl-long.337,2020.emnlp-main.300
2022.acl-long.337,2020.emnlp-main.523
2022.acl-long.337,2021.acl-long.451
2022.acl-long.337,2021.naacl-main.463
2022.acl-long.337,2020.acl-main.577
2022.acl-long.337,2021.naacl-main.5
2022.acl-short.57,N19-1423
2022.acl-short.57,2020.emnlp-main.400
2022.acl-short.57,D19-1649
2022.acl-short.57,D18-1514
2022.acl-short.57,2020.acl-main.703
2022.acl-short.57,2020.acl-main.447
2022.acl-short.57,D19-1005
2022.acl-short.57,D19-1250
2022.acl-short.57,2020.findings-emnlp.71
2022.acl-short.57,2020.emnlp-main.437
2022.acl-short.57,2020.coling-main.327
2022.acl-short.57,2021.acl-long.251
2022.acl-short.57,2020.emnlp-main.523
2022.acl-short.57,P19-1139
2021.acl-short.26,D19-1383
2021.acl-short.26,D18-1349
2021.acl-short.26,N18-2075
2021.acl-short.26,N16-1062
2021.acl-short.26,2020.acl-main.589
2021.acl-short.26,2020.findings-emnlp.77
2021.naacl-main.126,P16-1163
2021.naacl-main.126,N18-1013
2021.naacl-main.126,D19-1295
2021.naacl-main.126,D14-1181
2021.naacl-main.126,D17-1134
2021.naacl-main.126,D16-1130
2021.naacl-main.126,P19-1411
2021.naacl-main.126,D14-1162
2021.naacl-main.126,N18-1202
2021.naacl-main.126,P17-1093
2021.naacl-main.126,P17-2040
2021.naacl-main.126,D19-1586
2021.naacl-main.126,P19-1058
2021.naacl-main.126,P18-1030
2022.findings-acl.103,S17-2001
2022.findings-acl.103,2020.acl-main.493
2022.findings-acl.103,2020.acl-main.747
2022.findings-acl.103,N19-1423
2022.findings-acl.103,D19-1006
2022.findings-acl.103,2021.findings-acl.300
2022.findings-acl.103,2020.emnlp-main.733
2022.findings-acl.103,2021.acl-long.413
2022.findings-acl.103,P19-1493
2022.findings-acl.103,2021.acl-short.73
2022.findings-acl.103,2020.emnlp-main.257
2022.findings-acl.103,D19-1077
2022.findings-acl.71,2021.acl-long.334
2022.findings-acl.71,2021.naacl-main.463
2022.findings-acl.220,N19-1423
2022.findings-acl.220,2021.naacl-main.406
2022.findings-acl.220,2020.acl-main.740
2022.findings-acl.220,2021.acl-long.172
2022.findings-acl.220,S19-2145
2022.findings-acl.220,2020.acl-main.447
2022.findings-acl.220,N19-4009
2022.findings-acl.220,N18-1101
2021.acl-short.58,2020.acl-main.529
2021.acl-short.58,P18-1163
2021.acl-short.58,2020.emnlp-main.616
2021.acl-short.58,P18-1007
2021.acl-short.58,2020.acl-main.263
2021.emnlp-main.366,P17-1171
2021.wmt-1.23,W19-5206
2021.wmt-1.23,W18-6408
2021.wmt-1.23,D18-1045
2021.wmt-1.23,W18-2703
2021.wmt-1.23,D16-1139
2021.wmt-1.23,W19-5325
2021.wmt-1.23,2021.findings-acl.205
2021.wmt-1.23,P19-2049
2021.wmt-1.23,P16-1009
2021.wmt-1.23,P16-1162
2021.wmt-1.23,W19-5341
2021.wmt-1.23,2020.acl-main.326
2021.wmt-1.23,2021.acl-long.504
2021.wmt-1.23,2020.acl-main.278
2021.wmt-1.23,2020.emnlp-main.77
2021.wmt-1.23,P18-1166
2021.wmt-1.23,P19-1426
2021.emnlp-main.659,2020.findings-emnlp.373
2021.emnlp-main.659,N19-1423
2021.emnlp-main.659,2020.acl-main.249
2021.emnlp-main.659,2021.acl-long.37
2021.emnlp-main.659,2021.acl-long.377
2021.emnlp-main.659,D19-1221
2021.emnlp-main.659,2021.naacl-main.165
2021.acl-long.431,2020.findings-emnlp.373
2021.acl-long.431,N19-1423
2021.acl-long.431,2020.acl-main.249
2021.acl-short.34,N19-1243
2021.acl-short.34,2020.emnlp-demos.6
2021.acl-short.53,N19-1391
2021.acl-short.53,D19-1380
2021.acl-short.53,D17-1070
2021.acl-short.53,P18-1198
2021.acl-short.53,N19-1423
2021.acl-short.53,N16-1162
2021.acl-short.53,P19-1445
2021.acl-short.53,W19-4318
2022.acl-long.483,D19-1109
2022.acl-long.483,2021.acl-long.353
2022.acl-long.483,D19-1250
2020.acl-main.277,P19-1122
2020.acl-main.277,D14-1179
2020.acl-main.277,D19-1633
2020.acl-main.277,D16-1139
2020.acl-main.277,D18-1149
2020.acl-main.277,D19-1573
2020.acl-main.277,D19-1437
2020.acl-main.277,P16-1162
2020.acl-main.277,P19-1288
2020.acl-main.277,D18-1044
2020.acl-main.277,P19-1125
2021.acl-short.44,W18-2501
2021.acl-short.44,2020.acl-main.626
2020.emnlp-main.237,N18-2053
2020.emnlp-main.237,N19-1086
2020.acl-main.5,D18-1547
2020.acl-main.5,W14-4012
2020.acl-main.5,D17-1206
2020.acl-main.5,W14-4340
2020.acl-main.5,W14-4340
2020.acl-main.5,P18-1133
2020.acl-main.5,P15-2130
2020.acl-main.5,P17-1163
2020.acl-main.5,D14-1162
2020.acl-main.5,D19-1196
2020.acl-main.5,D18-1299
2020.acl-main.5,W14-4343
2020.acl-main.5,P19-1078
2020.acl-main.5,P18-1134
2020.acl-main.5,P18-1135
D19-1251,P16-1223
D19-1251,P17-1055
D19-1251,N19-1423
D19-1251,P17-1168
D19-1251,N19-1246
D19-1251,D14-1058
D19-1251,P16-1084
D19-1251,P17-1147
D19-1251,P16-1086
D19-1251,D17-1160
D19-1251,D17-1082
D19-1251,D16-1264
D19-1251,D15-1202
D19-1251,P17-1018
D19-1251,D17-1088
2020.emnlp-main.582,S17-2001
2020.emnlp-main.582,P18-1078
2020.emnlp-main.582,D19-1606
2020.emnlp-main.582,D19-5801
2020.emnlp-main.582,P18-2058
2020.emnlp-main.582,P18-1031
2020.emnlp-main.582,D19-1170
2020.emnlp-main.582,P17-1147
2020.emnlp-main.582,D19-1588
2020.emnlp-main.582,D19-1439
2020.emnlp-main.582,D19-1279
2020.emnlp-main.582,D19-1258
2020.emnlp-main.582,D19-1005
2020.emnlp-main.582,D19-1514
2020.emnlp-main.582,D19-1412
2021.acl-short.78,N19-1253
2021.acl-short.78,N19-1423
2021.acl-short.78,2020.emnlp-main.399
2021.acl-short.78,D19-1488
2021.acl-short.78,2020.emnlp-main.179
2021.acl-short.78,2020.acl-main.374
2021.acl-short.78,D19-1077
2021.acl-short.78,P17-1130
2021.acl-short.78,2020.acl-main.31
2020.emnlp-main.477,D19-5819
2020.emnlp-main.477,P19-1070
2020.emnlp-main.477,D16-1264
2021.acl-short.74,2020.emnlp-main.426
2021.acl-short.74,2020.acl-main.428
2021.acl-short.74,2020.emnlp-main.739
2021.acl-short.74,2020.emnlp-main.58
2021.acl-short.74,2020.acl-main.634
2021.acl-short.74,P18-1205
2021.acl-short.74,2020.acl-main.765
2021.blackboxnlp-1.5,P19-1310
2021.blackboxnlp-1.5,W19-5301
2021.blackboxnlp-1.5,N18-1118
2021.blackboxnlp-1.5,2021.naacl-main.328
2021.blackboxnlp-1.5,2021.acl-long.505
2021.blackboxnlp-1.5,N18-1108
2021.blackboxnlp-1.5,2020.findings-emnlp.327
2021.blackboxnlp-1.5,2020.findings-emnlp.345
2021.blackboxnlp-1.5,D16-1139
2021.blackboxnlp-1.5,D18-1151
2021.blackboxnlp-1.5,W18-6307
2021.blackboxnlp-1.5,2021.naacl-main.290
2021.blackboxnlp-1.5,W19-5333
2021.blackboxnlp-1.5,N19-4009
2021.blackboxnlp-1.5,2020.acl-demos.14
2021.blackboxnlp-1.5,W19-5354
2021.blackboxnlp-1.5,2020.emnlp-main.365
2021.blackboxnlp-1.5,W17-4702
2021.blackboxnlp-1.5,2021.acl-long.330
2021.blackboxnlp-1.5,2020.coling-main.417
2021.blackboxnlp-1.5,D19-6504
2021.blackboxnlp-1.5,P16-1008
2021.blackboxnlp-1.5,P19-1116
2021.acl-short.72,W19-1909
2021.acl-short.72,2020.emnlp-main.253
2021.acl-short.72,W19-5403
2021.acl-short.72,2020.acl-main.747
2021.acl-short.72,N19-1423
2021.acl-short.72,2020.coling-main.118
2021.acl-short.72,2020.acl-main.423
2021.acl-short.72,P19-1139
2021.findings-acl.31,N16-1012
2021.findings-acl.31,W18-2706
2021.findings-acl.31,P16-1154
2021.findings-acl.31,D16-1140
2021.findings-acl.31,D15-1044
2021.findings-acl.31,P17-1099
2021.findings-acl.31,N19-1401
2021.findings-acl.31,2020.acl-main.125
2021.findings-acl.31,2020.acl-main.552
2021.bionlp-1.24,W19-1909
2021.bionlp-1.24,D19-1371
2021.bionlp-1.24,2020.coling-main.59
2021.bionlp-1.24,N19-1423
2021.bionlp-1.24,D18-2012
2021.bionlp-1.24,2020.clinicalnlp-1.17
2021.bionlp-1.24,2020.sdp-1.12
2021.bionlp-1.24,D16-1264
2021.bionlp-1.24,D19-1410
2021.bionlp-1.24,2020.emnlp-main.379
2021.bionlp-1.24,W18-5446
2021.bionlp-1.24,2020.emnlp-demos.6
2021.findings-emnlp.411,2021.acl-long.151
2021.findings-emnlp.411,2020.acl-main.485
2021.findings-emnlp.411,N19-3002
2021.findings-emnlp.411,S17-2001
2021.findings-emnlp.411,N19-1423
2021.findings-emnlp.411,D19-1530
2021.findings-emnlp.411,W19-3806
2021.findings-emnlp.411,D19-1080
2021.findings-emnlp.411,W19-3823
2021.findings-emnlp.411,S19-1010
2021.findings-emnlp.411,2020.deelio-1.5
2021.findings-emnlp.411,2020.coling-main.446
2021.findings-emnlp.411,2020.findings-emnlp.41
2021.findings-emnlp.411,2020.emnlp-main.154
2021.findings-emnlp.411,N18-1202
2021.findings-emnlp.411,2020.emnlp-demos.7
2021.findings-emnlp.411,2020.emnlp-main.617
2021.findings-emnlp.411,2020.emnlp-main.361
